Wall time,Step,Value
1784842160.520538,49177,11.0
1784842160.524538,49199,11.0
1784842160.5295384,49232,11.0
1784842160.5370493,49280,11.0
1784842160.5425541,49313,11.0
1784842160.5480647,49352,15.0
1784842160.5500646,49363,11.0
1784842160.5540652,49385,11.0
1784842160.5580647,49407,11.0
1784842160.5620646,49431,11.0
1784842160.5710685,49486,11.0
1784842160.5760686,49519,11.0
1784842160.5790684,49541,11.0
1784842160.6061087,49706,11.0
1784842160.613617,49753,11.0
1784842160.6176164,49778,11.0
1784842160.6196213,49789,11.0
1784842160.6276214,49835,11.0
1784842160.631623,49857,11.0
1784842160.6326213,49868,11.0
1784842160.6391332,49901,11.0
1784842160.642641,49923,11.0
1784842160.6456418,49947,11.0
1784842160.6516411,49982,13.0
1784842160.6556416,50006,11.0
1784842160.657145,50019,13.0
1784842160.6611497,50041,11.0
1784842160.6691499,50085,11.0
1784842160.676154,50131,11.0
1784842160.6891818,50208,11.0
1784842160.691182,50219,11.0
1784842160.693182,50230,11.0
1784842160.6951823,50241,11.0
1784842160.6981819,50263,11.0
1784842160.7031817,50296,11.0
1784842160.7056904,50307,11.0
1784842160.70669,50318,11.0
1784842160.7126899,50353,13.0
1784842160.71469,50364,11.0
1784842160.71669,50375,11.0
1784842160.7186902,50386,11.0
1784842160.7326937,50482,13.0
1784842160.7352023,50493,11.0
1784842160.740705,50526,11.0
1784842160.7532175,50605,13.0
1784842160.7592175,50638,11.0
1784842160.7732246,50726,11.0
1784842160.775222,50737,11.0
1784842160.7792213,50763,13.0
1784842160.7812214,50774,11.0
1784842160.7832212,50785,11.0
1784842160.7892501,50824,13.0
1784842160.79125,50835,11.0
1784842160.79425,50857,11.0
1784842160.79825,50879,11.0
1784842160.8077583,50940,11.0
1784842160.8097582,50951,11.0
1784842160.8177586,51001,13.0
1784842160.8197622,51012,11.0
1784842160.8217626,51023,11.0
1784842160.8237634,51034,11.0
1784842160.8297622,51069,13.0
1784842160.831762,51080,11.0
1784842160.832762,51091,11.0
1784842160.8382707,51126,11.0
1784842160.840774,51139,13.0
1784842160.8562887,51238,20.0
1784842160.8632886,51282,11.0
1784842160.8672886,51304,11.0
1784842160.871295,51326,11.0
1784842160.872295,51337,11.0
1784842160.878295,51370,11.0
1784842160.883295,51405,11.0
1784842160.8848076,51416,11.0
1784842160.8868084,51427,11.0
1784842160.8888083,51438,11.0
1784842160.894809,51473,13.0
1784842160.9113188,51573,11.0
1784842160.914319,51595,11.0
1784842160.9183187,51617,11.0
1784842160.9213228,51639,11.0
1784842160.9243228,51654,15.0
1784842160.9293227,51687,11.0
1784842160.9333236,51709,11.0
1784842160.9368293,51731,11.0
1784842160.94534,51788,11.0
1784842160.958843,51869,13.0
1784842160.9608476,51885,16.0
1784842160.9668484,51920,13.0
1784842160.9718516,51946,13.0
1784842160.9818509,52012,11.0
1784842160.984355,52023,11.0
1784842160.9873595,52047,13.0
1784842160.9913595,52069,11.0
1784842160.9983594,52113,11.0
1784842161.005864,52157,11.0
1784842161.0098689,52179,11.0
1784842161.0188684,52234,11.0
1784842161.0208724,52249,15.0
1784842161.0228722,52260,11.0
1784842161.036382,52339,11.0
1784842161.0383818,52352,13.0
1784842161.0498903,52418,11.0
1784842161.0563986,52464,13.0
1784842161.0594022,52475,11.0
1784842161.0613985,52486,11.0
1784842161.0774028,52587,11.0
1784842161.0814025,52611,13.0
1784842161.0874314,52646,13.0
1784842161.0994315,52716,11.0
1784842161.100935,52727,11.0
1784842161.10894,52771,11.0
1784842161.1139429,52804,11.0
1784842161.1159396,52815,11.0
1784842161.1169395,52826,11.0
1784842161.1229467,52863,13.0
1784842161.1439598,52994,11.0
1784842161.1494691,53030,11.0
1784842161.1544704,53063,11.0
1784842161.1564693,53074,11.0
1784842161.1584692,53087,13.0
1784842161.1644695,53122,13.0
1784842161.16547,53133,11.0
1784842161.1674693,53144,11.0
1784842161.1960053,53320,13.0
1784842161.2020133,53353,11.0
1784842161.20601,53377,13.0
1784842161.20801,53390,13.0
1784842161.21201,53412,11.0
1784842161.2130098,53423,11.0
1784842161.21901,53456,11.0
1784842161.2240138,53493,11.0
1784842161.2260137,53504,11.0
1784842161.2300136,53528,13.0
1784842161.2340167,53550,11.0
1784842161.2370498,53572,11.0
1784842161.24105,53596,13.0
1784842161.2465603,53629,11.0
1784842161.2495635,53653,13.0
1784842161.2535603,53675,11.0
1784842161.2575598,53699,11.0
1784842161.2610683,53723,11.0
1784842161.2650692,53745,11.0
1784842161.2840726,53861,13.0
1784842161.2910995,53905,11.0
1784842161.2986093,53949,11.0
1784842161.300609,53962,13.0
1784842161.302609,53975,13.0
1784842161.3066094,53997,11.0
1784842161.3121207,54032,11.0
1784842161.3171237,54067,13.0
1784842161.3211231,54089,11.0
1784842161.326123,54124,11.0
1784842161.338141,54196,11.0
1784842161.3416457,54218,11.0
1784842161.3446503,54240,11.0
1784842161.3466508,54253,13.0
1784842161.3516502,54288,11.0
1784842161.3541596,54299,11.0
1784842161.3561587,54310,11.0
1784842161.3621583,54343,11.0
1784842161.3771625,54439,11.0
1784842161.38619,54494,11.0
1784842161.38919,54516,11.0
1784842161.4006937,54582,11.0
1784842161.4076984,54628,11.0
1784842161.4096982,54639,11.0
1784842161.411698,54650,11.0
1784842161.413699,54661,11.0
1784842161.4247022,54727,11.0
1784842161.4297023,54760,11.0
1784842161.4427176,54839,11.0
1784842161.4457178,54861,11.0
1784842161.4522245,54896,11.0
1784842161.4537277,54909,13.0
1784842161.4597323,54946,13.0
1784842161.4617321,54957,11.0
1784842161.4707372,55012,11.0
1784842161.4727376,55025,13.0
1784842161.4747365,55036,11.0
1784842161.4807363,55071,11.0
1784842161.4862452,55104,11.0
1784842161.4872441,55115,11.0
1784842161.489244,55126,11.0
1784842161.4912438,55137,11.0
1784842161.4932473,55148,11.0
1784842161.5047529,55216,11.0
1784842161.5157533,55286,11.0
1784842161.5267565,55354,11.0
1784842161.5342638,55400,11.0
1784842161.5382707,55424,11.0
1784842161.5477803,55479,11.0
1784842161.5547807,55529,15.0
1784842161.568289,55608,11.0
1784842161.5712926,55630,11.0
1784842161.5772924,55663,11.0
1784842161.5812993,55689,13.0
1784842161.5832925,55702,13.0
